CHR	GENE	LRT	UNIV	BP	add_LRT	add_UNI	fdr_LRT_pvalue	fdr_Uni_pvalue	cis_LRT	cis_UNI
15	YOL146W	0	0	48864	0.00001	0.00001	0.00001	0.00001	1	1
15	YOL148C	0	0	45760	0.00001	0.00001	0.00001	0.00001	1	1
15	YOL149W	0	0	44938	0.00001	0.00001	0.00001	0.00001	1	1
15	YOL151W	0	0	43694	0.00001	0.00001	0.00001	0.00001	1	1
15	YOL154W	0	0	34658	0.00001	0.00001	0.00001	0.00001	1	1
15	YOL155C	0	0	28703	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR003W	0	0	331455	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR009W	0	0	344335	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR011W	0	0	349679	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR012W	0	0	356543	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR013W	0	0	356751	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR014W	0	0	357674	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR015W	0	0	359993	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR016C	0	0	360461	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR019W	0	0	368127	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR020W-A	0	0	371685	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR022C	0	0	373710	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR026W	0	0	379781	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR027W	0	0	381053	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR032C	0	0	389771	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR033C	0	0	392416	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR034C	0	0	394837	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR038C	0	0	402761	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR042W	0	0	408425	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR043W	0	0	410870	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR045W	0	0	413852	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR047C	0	0	416347	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR048C	0	0	418630	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR051C	0	0	424846	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR053W	0	0	427817	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR062C	0	0	442725	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR067C	0	0	451729	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR071C	0	0	459480	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR077W	0	0	471899	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR079C	0	0	473475	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR080W	0	0	474594	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR081C	0	0	476939	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR090C	0	0	491123	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR092W	0	0	495127	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR093C	0	0	497506	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR094W	0	0	502795	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR100C	0	0	513295	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR101W	0	0	515244	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR104W	0	0	517642	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR105W	0	0	518195	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR106W	0	0	519121	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR107W	0	0	521353	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR108W	0	0	523027	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR112W	0	0	531508	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR113W	0	0	534075	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR114W	0	0	537570	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR115C	0	0	538659	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR118W	0	0	546857	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR125C	0	0	559030	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR131C	0	0	572182	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR133W	0	0	575098	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR136W	0	0	580250	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR137C	0	0	581813	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR138C	0	0	584309	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR142W	0	0	593057	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR142W-B	0	0	595112	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR144C	0	0	602717	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR145C	0	0	605347	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR148C	0	0	608640	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR155C	0	0	626628	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR156C	0	0	628360	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR157C	0	0	630966	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR160W	0	0	633839	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR161C	0	0	636939	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR164C	0	0	643394	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR165W	0	0	644566	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR172W	0	0	654210	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR174W	0	0	658747	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR177C	0	0	665785	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR180C	0	0	674352	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR184W	0	0	679357	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR185C	0	0	681444	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR190W	0	0	690695	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR192C	0	0	698768	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR192C-B	0	0	704419	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR192C-C	0	0	703988	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR193W	0	0	710446	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR194C	0	0	711683	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR198C	0	0	718653	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR201C	0	0	720470	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR202W	0	0	721946	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR213C	0	0	744535	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR216C	0	0	747525	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR221C	0	0	756476	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR222W	0	0	758330	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR228C	0	0	766869	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR236W	0	0	780906	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR237W	0	0	781994	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR238W	0	0	783677	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR248W	0	0	798013	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR251C	0	0	802550	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR264W	0	0	818866	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR265W	0	0	820454	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR266W	0	0	821023	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR273C	0	0	834452	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR274W	0	0	837674	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR283W	0	0	847453	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR285W	0	0	849635	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR297C	0	0	874743	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR304C-A	0	0	888520	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR305W	0	0	889022	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR316C-A	0	0	907726	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR321W	0	0	916030	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR324C	0	0	923232	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR334W	0	0	944596	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR342C	0	0	966666	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR343C	0	0	968148	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR343W-B	0	0	970578	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR346W	0	0	981828	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR352W	0	0	997213	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR366W	0	0	1025256	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR378W	0	0	1049511	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR388C	0	0	1071793	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR389W	0	0	1074213	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR390W	0	0	1076784	0.00001	0.00001	0.00001	0.00001	1	1
15	YOR391C	0	0	1078545	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL001W	0	0	554605	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL002C	0	0	553627	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL005W	0	0	548486	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL011C	0	0	533642	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL013C	0	0	528985	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL015C	0	0	525810	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL016W	0	0	521014	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL017C	0	0	518734	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL019C	0	0	514511	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL020C	0	0	512313	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL024W	0	0	503517	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL026C	0	0	500675	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL028W	0	0	498096	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL032C	0	0	488887	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL034W	0	0	486712	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL036W	0	0	482843	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL038W	0	0	480535	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL040C	0	0	475993	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL041C	0	0	475118	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL046C	0	0	466644	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL048W	0	0	464401	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL053C	0	0	457118	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL054W	0	0	455759	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL055C	0	0	453992	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL056C	0	0	453430	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL057C	0	0	451909	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL060W	0	0	434523	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL064C	0	0	428711	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL065W	0	0	427927	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL066W	0	0	426233	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL067C	0	0	425251	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL071C	0	0	420048	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL072W	0	0	418512	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL083C	0	0	396702	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL086C	0	0	384773	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL088W	0	0	381965	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL090C	0	0	377291	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL091W	0	0	375502	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL092W	0	0	373793	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL094C	0	0	369839	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL106C	0	0	350194	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL109C	0	0	345264	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL111W	0	0	339944	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL113C	0	0	335953	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL129W	0	0	305298	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL133C	0	0	299888	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL134C	0	0	298571	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL140C	0	0	287514	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL144W	0	0	280480	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL147W	0	0	273255	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL148C	0	0	272294	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL154C	0	0	259714	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL164C	0	0	239350	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL167C	0	0	232593	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL170W	0	0	228314	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL174C	0	0	220167	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL178W	0	0	212158	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL184C	0	0	195950	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL188W	0	0	191406	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL189W	0	0	189154	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL191C	0	0	183597	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL201C	0	0	169770	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL206C	0	0	162632	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL220W	0	0	135790	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL223C	0	0	128632	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL227C	0	0	120163	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL233W	0	0	106172	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL239W	0	0	99484	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL240C	0	0	96496	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL245W	0	0	85586	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL248C	0	0	79711	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL250C	0	0	74309	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL250W-A	0	0	75702	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL252C	0	0	73363	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL254W	0	0	69485	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL255W	0	0	67725	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL256C	0	0	64977	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL257W	0	0	63279	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL263C	0	0	44551	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL264C	0	0	43283	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL267W	0	0	38169	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL273W	0	0	25087	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL274W	0	0	22938	0.00001	0.00001	0.00001	0.00001	1	1
16	YPL275W	0	0	18369	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR006C	0	0	567269	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR007C	0	0	569336	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR008W	0	0	573018	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR009W	0	0	576552	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR015C	0	0	590283	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR021C	0	0	600649	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR022C	0	0	603911	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR023C	0	0	608826	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR028W	0	0	623527	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR047W	0	0	657529	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR049C	0	0	661137	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR051W	0	0	664960	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR062W	0	0	677165	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR069C	0	0	684556	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR071W	0	0	688172	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR077C	0	0	697131	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR085C	0	0	708497	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR106W	0	0	740061	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR108W	0	0	742454	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR110C	0	0	745828	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR114W	0	0	753301	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR121W	0	0	778583	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR123C	0	0	786141	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR124W	0	0	786208	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR129W	0	0	792687	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR137C-A	0	0	808947	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR137C-B	0	0	805001	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR138C	0	0	810984	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR139C	0	0	813156	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR152C	0	0	832061	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR156C	0	0	837909	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR158C-D	0	0	850989	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR158W-B	0	0	844709	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR162C	0	0	866715	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR167C	0	0	876847	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR180W	0	0	895961	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR192W	0	0	921860	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR193C	0	0	922909	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR194C	0	0	924304	0.00001	0.00001	0.00001	0.00001	1	1
16	YPR196W	0	0	931376	0.00001	0.00001	0.00001	0.00001	1	1
2	YBR055C	0	0.0001	344602	0.00001	0.00011	0.00001	0.00011	1	1
2	YBR211C	0	0.0001	646158	0.00001	0.00011	0.00001	0.00011	1	1
3	YCR024C-A	0	0.0001	162945	0.00001	0.00011	0.00001	0.00011	1	1
4	YDR179C	0	0.0001	818708	0.00001	0.00011	0.00001	0.00011	1	1
5	YER066W	0	0.0001	290242	0.00001	0.00011	0.00001	0.00011	1	1
6	YFR046C	0	0.0001	243074	0.00001	0.00011	0.00001	0.00011	1	1
7	YGL048C	0	0.0001	410069	0.00001	0.00011	0.00001	0.00011	1	1
7	YGR027W-A	0	0.0001	536057	0.00001	0.00011	0.00001	0.00011	1	1
7	YGR247W	0	0.0001	984966	0.00001	0.00011	0.00001	0.00011	1	1
9	YIL149C	0	0.0001	63028	0.00001	0.00011	0.00001	0.00011	1	1
9	YIL151C	0	0.0001	57338	0.00001	0.00011	0.00001	0.00011	1	1
10	YJL087C	0	0.0001	270002	0.00001	0.00011	0.00001	0.00011	1	1
10	YJR034W	0	0.0001	496683	0.00001	0.00011	0.00001	0.00011	1	1
11	YKL098W	0	0.0001	256770	0.00001	0.00011	0.00001	0.00011	1	1
11	YKL121W	0	0.0001	214142	0.00001	0.00011	0.00001	0.00011	1	1
11	YKL219W	0	0.0001	14485	0.00001	0.00011	0.00001	0.00011	1	1
12	YLR287C-A	0	0.0001	712537	0.00001	0.00011	0.00001	0.00011	1	1
13	YMR024W	0	0.0001	321875	0.00001	0.00011	0.00001	0.00011	1	1
14	YNL130C	0	0.0001	379558	0.00001	0.00011	0.00001	0.00011	1	1
14	YNL320W	0	0.0001	37700	0.00001	0.00011	0.00001	0.00011	1	1
16	YPL087W	0	0.0001	383455	0.00001	0.00011	0.00001	0.00011	1	1
16	YPR074C	0	0.0001	692796	0.00001	0.00011	0.00001	0.00011	1	1
5	YEL031W	0	0.0002	90258	0.00001	0.00021	0.00001	0.00021	1	1
11	YKR096W	0	0.0002	626793	0.00001	0.00021	0.00001	0.00021	1	1
3	YCL041C	0	0.0003	50133	0.00001	0.00031	0.00001	0.00031	1	1
11	YKL044W	0	0.0005	356322	0.00001	0.00051	0.00001	0.00051	1	1
14	YNL138W	0	0.0007	366741	0.00001	0.00071	0.00001	0.00071	1	1
16	YPR200C	0	0	939279	0.00001	0.00001	0.00011	0.00001	1	1
4	YDR214W	0.0001	0	892875	0.00011	0.00001	0.00011	0.00001	1	1
4	YDR432W	0.0001	0	1328783	0.00011	0.00001	0.00011	0.00001	1	1
5	YEL029C	0.0001	0	96858	0.00011	0.00001	0.00011	0.00001	1	1
7	YGL143C	0.0001	0	234717	0.00011	0.00001	0.00011	0.00001	1	1
7	YGL180W	0.0001	0	160065	0.00011	0.00001	0.00011	0.00001	1	1
7	YGR097W	0.0001	0	678695	0.00011	0.00001	0.00011	0.00001	1	1
7	YGR154C	0.0001	0	796798	0.00011	0.00001	0.00011	0.00001	1	1
8	YHL013C	0.0001	0	77430	0.00011	0.00001	0.00011	0.00001	1	1
9	YIL069C	0.0001	0	231553	0.00011	0.00001	0.00011	0.00001	1	1
10	YJL134W	0.0001	0	158188	0.00011	0.00001	0.00011	0.00001	1	1
12	YLR099C	0.0001	0	339744	0.00011	0.00001	0.00011	0.00001	1	1
13	YML113W	0.0001	0	44045	0.00011	0.00001	0.00011	0.00001	1	1
14	YNL262W	0.0001	0	148212	0.00011	0.00001	0.00011	0.00001	1	1
15	YOL032W	0.0001	0	265429	0.00011	0.00001	0.00011	0.00001	1	1
15	YOL140W	0.0001	0	58759	0.00011	0.00001	0.00011	0.00001	1	1
15	YOR023C	0.0001	0	376012	0.00011	0.00001	0.00011	0.00001	1	1
16	YPL010W	0.0001	0	535018	0.00011	0.00001	0.00011	0.00001	1	1
1	YAR035W	0.0001	0.0001	190193	0.00011	0.00011	0.00011	0.00011	1	1
2	YBL029W	0.0001	0.0001	166134	0.00011	0.00011	0.00011	0.00011	1	1
2	YBR043C	0.0001	0.0001	321876	0.00011	0.00011	0.00011	0.00011	1	1
2	YBR187W	0.0001	0.0001	602634	0.00011	0.00011	0.00011	0.00011	1	1
2	YBR205W	0.0001	0.0001	633622	0.00011	0.00011	0.00011	0.00011	1	1
2	YBR288C	0.0001	0.0001	778012	0.00011	0.00011	0.00011	0.00011	1	1
3	YCL038C	0.0001	0.0001	54941	0.00011	0.00011	0.00011	0.00011	1	1
3	YCR025C	0.0001	0.0001	163446	0.00011	0.00011	0.00011	0.00011	1	1
3	YCR093W	0.0001	0.0001	280117	0.00011	0.00011	0.00011	0.00011	1	1
3	YCR101C	0.0001	0.0001	302482	0.00011	0.00011	0.00011	0.00011	1	1
4	YDL081C	0.0001	0.0001	309802	0.00011	0.00011	0.00011	0.00011	1	1
4	YDL154W	0.0001	0.0001	178334	0.00011	0.00011	0.00011	0.00011	1	1
4	YDL175C	0.0001	0.0001	144484	0.00011	0.00011	0.00011	0.00011	1	1
4	YDL181W	0.0001	0.0001	135179	0.00011	0.00011	0.00011	0.00011	1	1
4	YDL218W	0.0001	0.0001	66493	0.00011	0.00011	0.00011	0.00011	1	1
4	YDL230W	0.0001	0.0001	42700	0.00011	0.00011	0.00011	0.00011	1	1
4	YDL238C	0.0001	0.0001	28985	0.00011	0.00011	0.00011	0.00011	1	1
4	YDR059C	0.0001	0.0001	569234	0.00011	0.00011	0.00011	0.00011	1	1
4	YDR331W	0.0001	0.0001	1129588	0.00011	0.00011	0.00011	0.00011	1	1
4	YDR447C	0.0001	0.0001	1354829	0.00011	0.00011	0.00011	0.00011	1	1
4	YDR503C	0.0001	0.0001	1455042	0.00011	0.00011	0.00011	0.00011	1	1
4	YDR524C-B	0.0001	0.0001	1489598	0.00011	0.00011	0.00011	0.00011	1	1
5	YER053C	0.0001	0.0001	258737	0.00011	0.00011	0.00011	0.00011	1	1
5	YER182W	0.0001	0.0001	552525	0.00011	0.00011	0.00011	0.00011	1	1
6	YFL034W	0.0001	0.0001	65477	0.00011	0.00011	0.00011	0.00011	1	1
7	YGL094C	0.0001	0.0001	331118	0.00011	0.00011	0.00011	0.00011	1	1
7	YGL110C	0.0001	0.0001	301537	0.00011	0.00011	0.00011	0.00011	1	1
7	YGL146C	0.0001	0.0001	228751	0.00011	0.00011	0.00011	0.00011	1	1
7	YGL154C	0.0001	0.0001	215278	0.00011	0.00011	0.00011	0.00011	1	1
8	YHL038C	0.0001	0.0001	23617	0.00011	0.00011	0.00011	0.00011	1	1
8	YHR050W	0.0001	0.0001	207654	0.00011	0.00011	0.00011	0.00011	1	1
9	YIL024C	0.0001	0.0001	308602	0.00011	0.00011	0.00011	0.00011	1	1
10	YJR030C	0.0001	0.0001	483959	0.00011	0.00011	0.00011	0.00011	1	1
10	YJR106W	0.0001	0.0001	624838	0.00011	0.00011	0.00011	0.00011	1	1
11	YKL101W	0.0001	0.0001	248920	0.00011	0.00011	0.00011	0.00011	1	1
11	YKL135C	0.0001	0.0001	186460	0.00011	0.00011	0.00011	0.00011	1	1
11	YKL163W	0.0001	0.0001	144401	0.00011	0.00011	0.00011	0.00011	1	1
11	YKR027W	0.0001	0.0001	491364	0.00011	0.00011	0.00011	0.00011	1	1
11	YKR074W	0.0001	0.0001	579209	0.00011	0.00011	0.00011	0.00011	1	1
11	YKR086W	0.0001	0.0001	599857	0.00011	0.00011	0.00011	0.00011	1	1
11	YKR092C	0.0001	0.0001	612665	0.00011	0.00011	0.00011	0.00011	1	1
12	YLR030W	0.0001	0.0001	203290	0.00011	0.00011	0.00011	0.00011	1	1
12	YLR071C	0.0001	0.0001	275378	0.00011	0.00011	0.00011	0.00011	1	1
12	YLR187W	0.0001	0.0001	524865	0.00011	0.00011	0.00011	0.00011	1	1
12	YLR233C	0.0001	0.0001	607425	0.00011	0.00011	0.00011	0.00011	1	1
13	YML030W	0.0001	0.0001	216435	0.00011	0.00011	0.00011	0.00011	1	1
13	YML120C	0.0001	0.0001	28266	0.00011	0.00011	0.00011	0.00011	1	1
13	YMR134W	0.0001	0.0001	537838	0.00011	0.00011	0.00011	0.00011	1	1
13	YMR163C	0.0001	0.0001	584271	0.00011	0.00011	0.00011	0.00011	1	1
13	YMR208W	0.0001	0.0001	684467	0.00011	0.00011	0.00011	0.00011	1	1
13	YMR246W	0.0001	0.0001	759807	0.00011	0.00011	0.00011	0.00011	1	1
13	YMR279C	0.0001	0.0001	824729	0.00011	0.00011	0.00011	0.00011	1	1
13	YMR308C	0.0001	0.0001	888952	0.00011	0.00011	0.00011	0.00011	1	1
14	YNL024C-A	0.0001	0.0001	586602	0.00011	0.00011	0.00011	0.00011	1	1
